gender,height,handsize,age,gaming,chat,maps,video,social,reading,total_minutes,days_ago,years_ago,discount,phone_id,brand,size_cat,price,screen_size
female,66.6,7.16,22,116.0321386,440.8688586,103.5750943,287.9693225,356.3711434,54.63334445,1359.449902,191.6905848,1,S1,H2,huawei,l,799,6.3
male,65.4,5.73,24,226.8591241,463.1920837,84.85666083,226.829717,395.3826553,165.1832673,1562.303508,557.1065686,2,S2,S1,samsung,s,749,5.8
male,68.7,7.41,20,151.2255732,281.6377946,160.4457053,213.5561009,178.697047,231.1438288,1216.70605,763.0336943,3,A2,S1,samsung,s,699,5.6
female,66.6,7.53,22,213.680691,346.6170085,112.297159,186.9230586,295.3944636,87.01465457,1241.927035,302.2539704,1,A1,S1,samsung,s,799,6.1
male,72.6,9.23,19,423.0561577,156.8812183,83.17581445,494.4678876,0,102.5594994,1260.140577,1010.3924095463,3,H1,A2,apple,l,899,5.8
male,71.5,8.3,20,99.08966237,243.2171027,244.8428644,185.0850953,143.1029066,314.1418001,1229.479431,826.2305473,3,S2,S2,samsung,l,719.1,5.9
female,66.3,7.93,21,256.2114435,134.7287287,80.48801915,544.3362159,86.43702625,38.45254947,1140.653983,96.96158257,1,,S2,samsung,l,899,6.8
male,68.4,7.64,23,142.8152646,344.7506945,132.0022342,308.8575628,187.1391293,169.2218076,1284.786693,996.9176786,3,H1,A2,apple,l,899,5.8
male,70.5,7.7,18,63.61318008,314.2854169,266.6947671,281.1345943,97.0163672,320.3781444,1343.12247,57.77917829,1,A2,S1,samsung,s,799,6.1
male,71.7,7.42,21,210.7970804,183.7037058,88.15457601,509.9351819,81.91876668,18.97857723,1093.487888,625.0946567,2,,A1,apple,s,799,5.8
male,64.7,6.02,19,208.2297439,141.256055,33.85595351,480.4889353,48.2188559,82.26794976,994.3174933,112.3557961,1,,H1,huawei,s,749,5.9
male,68.5,6.96,21,359.8756267,129.8542424,58.62336379,527.4189737,88.29169507,79.33225748,1243.396159,611.5101554,2,,A1,apple,s,799,5.8
male,66.8,6.98,19,373.5101083,152.7163568,75.37989897,467.0647792,101.6822296,54.90501946,1225.258392,929.6781594,3,A1,A1,apple,s,674.1,5.5
female,58.7,5.31,21,375.6214887,176.563717,64.65489184,525.0911038,141.761728,79.05848997,1362.751419,891.4577947,3,,S2,samsung,l,799,5.9
male,73.2,9.67,20,151.7533793,429.4076675,147.1870574,284.4810604,286.972727,71.45886382,1371.260755,1092.665129,3,,S1,samsung,s,699,5.6
female,68.4,7.19,19,438.6392844,128.7499372,109.1446393,584.0940892,219.1203194,68.47106127,1548.219331,859.9015747,3,A2,S2,samsung,l,799,5.9
male,68.2,7.46,19,275.6566504,244.8568506,87.85183292,466.0183866,183.9048835,82.60588863,1340.894493,775.2059448,3,A2,A1,apple,s,749,5.5
male,66.9,7.11,22,277.9478708,297.3262474,147.1793135,247.4930316,302.6624765,78.61228809,1351.221228,701.1296975,2,,A1,apple,s,799,5.8
male,72.8,9.08,19,271.1176709,170.6504312,29.12116792,377.3066198,78.4640452,125.4330941,1052.093029,27.15452491,1,S2,S2,samsung,l,809.1,6.8
male,69.4,6.82,22,108.8592469,397.2695318,110.9516337,331.1883541,383.5279103,280.0525874,1611.849264,318.9798336,1,H2,S1,samsung,s,799,6.1
female,61.1,6.53,20,481.3128208,209.3270119,62.82423213,472.6408604,70.53686795,25.18279933,1321.824593,641.6997039,2,,S1,samsung,s,749,5.8
female,62.2,6.52,20,123.1396733,321.884142,111.6198496,204.7759764,199.573405,210.5129968,1171.506043,480.4047516,2,,H1,huawei,s,699,5.7
female,55.8,4.77,19,172.9704043,310.1536702,101.4756009,233.2736439,293.9167992,188.2087848,1299.998903,214.5706867,1,H1,S1,samsung,s,799,6.1
male,68,6.93,21,340.3046195,201.4658279,34.98108631,441.5685228,35.32843841,134.8608023,1188.509297,216.156497,1,,H1,huawei,s,749,5.9
female,72.8,8.11,18,253.4383479,394.0242217,48.66101012,217.2477619,421.070394,167.0329473059,1501.474683,922.4213688,3,,A2,apple,l,899,5.8
male,68.1,6.64,21,461.0584616,246.5477203,45.30031573,490.6739013,82.94466776,45.06308563,1371.5881522916,726.6683118,2,A2,S1,samsung,s,749,5.8
female,60.7,5.2,21,84.77097105,457.3538848,110.8218528,339.5770016,402.283085,147.2528992,1542.059695,785.9156345,3,,A1,apple,s,749,5.5
male,72.1,8.66,20,679.8173754,260.3367812,26.80092517,588.4474634,181.5902771,0,1736.992822,875.57817,3,,A2,apple,l,899,5.8
male,70.5,7.81,19,154.5838262,406.5977392,133.8112998,454.3421272,253.4530997,118.9615839,1521.749676,1074.387341,3,H1,A2,apple,l,899,5.8
male,70.6,8.02,20,320.109856,370.5926744,138.7365967,333.9830324,387.0037358,94.40110405,1644.826999,759.3519706,3,,H2,huawei,l,699,5.7
male,67.2,6.17,19,40.17855791,226.5167789,319.4270574,236.8362658,44.09333524,403.0304567,1270.082452,326.4158186,1,,H2,huawei,l,799,6.3
female,62.7,6.56,23,188.6951222,416.468783,157.5712658,357.5053067,431.6509116,49.79609537,1601.687485,707.0920174,2,,A2,apple,l,899,6.1
male,70.9,8.36,23,343.6903726,147.4466414,20.66593401,387.6813634,77.51073131,68.58495966,1045.580002,172.7469383,1,,S2,samsung,l,899,6.8
female,59.8,5,19,355.755259,227.703362,89.95660733,462.9985678,290.3319027,108.9361104,1535.681809,4.553946047,1,,A1,apple,s,849,6
male,71.5,8.02,20,310.9210085,144.8533028,110.7735565,436.5920059,104.5757018,109.8223184,1217.537894,983.8163611,3,,S2,samsung,l,799,5.9
male,70.8,7.31,20,248.8536315,257.6708128,28.28729975,344.2656687,167.7071196,56.29273681,1103.077269,234.7981201,1,A1,H2,huawei,l,799,6.3
male,66,6.71,19,340.0267285,207.4601279,46.22649737,433.027243,185.6232313,95.91070884,1308.274537,1049.390925,3,,A1,apple,s,749,5.5
female,65.1,7.37,21,491.8401572,262.1325563,0,524.9907095,206.8812485,0,1485.844671,921.8164469,3,S2,A2,apple,l,899,5.8
male,66.3,6.96,22,326.8068156,222.202604,73.3681538,510.4265939,204.9786645,46.09301388,1383.875846,867.7423523,3,,A2,apple,l,899,5.8
female,64.2,7.26,21,205.0639938,244.6882166,123.0194872,351.112365,168.1163231,94.89982107,1186.900207,573.2925722,2,,S1,samsung,s,749,5.8
male,70,7.23,19,131.5894197,251.3591859,61.18399617,264.6050578,201.1856819,221.8464042,1131.769746,515.6390902,2,,S1,samsung,s,749,5.8
male,67.1,7.24,19,227.5169359,292.0752325,100.4396666,198.1554883,175.5298255,52.25931116,1045.97646,940.6152811,3,S1,S1,samsung,s,629.1,5.6
female,60,6,23,0,229.7419365,339.9665008,208.6716912,22.40446858,415.682137,1216.4667340836,118.4315409,1,H2,S2,samsung,l,899,6.8
male,67,6.73,20,316.1357828,142.152994,64.18289274,514.3967662,80.30226277,20.0452863,1137.215985,12.01803299,1,,A1,apple,s,849,6
male,67.8,6.74,20,384.7257934,258.8148068,64.78267724,517.7770534,157.5090617,70.36431827,1453.973711,789.3866641,3,A2,A1,apple,s,749,5.5
female,63,6.96,21,442.4196348,141.8749659,50.9105313,597.3637621,60.65927598,0,1293.2281700841,73.31285331,1,H1,S1,samsung,s,799,6.1
male,67.3,7.09,24,206.8169541,392.2351187,122.4589822,353.9797955,307.268019,134.0894792,1516.848349,912.6788255,3,S1,S1,samsung,s,629.1,5.6
male,66.9,6.98,19,342.7792301,216.5164336,49.44086958,466.1052749,187.9879368,0,1262.829745,76.08612546,1,H2,H2,huawei,l,719.1,6.3
male,71.8,7.42,22,211.9805179,112.209223,52.26373332,321.0567196,19.63833362,70.59073167,787.7392591,414.483979,2,A2,S1,samsung,s,749,5.8
female,59.2,6.03,19,160.7963075,473.5020478,149.5385743,259.9041746,401.5694527,69.38823505,1514.698792,569.0320216,2,S2,A1,apple,s,799,5.8
female,67.3,8.4,19,60.39259696,308.7508588,246.4816426,271.3462303,113.0221545,264.6704855,1264.663969,975.8014431,3,,H2,huawei,l,699,5.7
male,71.2,7.5,21,362.6032867,121.5386288,104.3527274,464.5533866,72.86453781,50.32181382,1176.234381,153.1172362,1,,S1,samsung,s,799,6.1
male,67,7.24,19,163.8954644,431.8983301,159.8073249,298.8182857,394.8305601,121.2593914,1570.509357,813.1883572,3,H1,A2,apple,l,899,5.8
male,73.1,8.01,20,195.2620398,230.6231229,96.21897638,372.6162642,164.68404,42.63702122,1102.041464,976.965726,3,S2,S1,samsung,s,699,5.6
male,68.7,7.62,20,389.6551412,66.40077825,72.3061312,620.247933,17.83091846,0,1166.440902,668.7978817,2,,A1,apple,s,799,5.8
female,63,6.27,20,270.9150235,286.4304951,133.0494252,376.5084436,328.6972941,204.0301976,1599.630879,598.2848173,2,A1,A2,apple,l,899,6.1
female,62.4,6.8,22,135.3295751,419.0026818,120.2345868,412.1286876,423.0586792,126.2067774,1635.960988,835.1994848,3,H1,S1,samsung,s,699,5.6
female,64.5,6.51,19,75.50736496,362.2943877,251.0510965,279.6086095,134.3635035,306.5266545,1409.351617,537.0572773,2,,S1,samsung,s,749,5.8
male,67.2,7.58,19,439.7447586,157.7855879,34.21037793,535.0433076,92.82421751,14.09943209,1273.707682,596.9587949,2,,S1,samsung,s,749,5.8
male,62.6,5.89,19,26.37647926,396.3169316,253.736762,316.1631638,76.99685932,284.3172533,1353.9074491936,922.7670826,3,,A1,apple,s,749,5.5
male,65.8,6.02,20,180.8427954,420.3943357,91.16261619,205.2487052,298.3537186,90.7031683,1286.705339,1029.497006,3,,A1,apple,s,749,5.5
male,69.7,7.92,22,430.7044328,173.7114651,95.47134292,528.6621225,130.4544611,181.832996,1540.83682,553.2081381,2,,S1,samsung,s,749,5.8
male,74.5,8.14,21,169.0491294,317.536855,94.41787724,227.7672628,343.8166896,17.29382426,1169.881638,691.4147665,2,H2,A1,apple,s,799,5.8
female,66.8,7.28,20,305.1814014,174.7679481,102.8202855,384.2289243,150.1479648,24.56456334,1141.711088,464.6599375,2,S1,S1,samsung,s,674.1,5.8
female,67.6,7.57,22,418.2291033,113.8490126,89.68442791,516.209292,187.3267546,87.66162649,1412.960217,536.4097765,2,,A2,apple,l,899,6.1
male,70.8,7.79,22,456.40679,134.307416,75.44793576,492.4443579771,69.91262821,12.02821336,1240.547341,847.2597993,3,H2,S1,samsung,s,699,5.6
female,67.3,7.4,21,210.7443526,299.7069255,92.56815864,307.9421438,272.1746079,212.9807143,1396.116903,922.1262453,3,S2,A1,apple,s,749,5.5
female,69.6,8.47,21,179.7952716,450.1540241,121.9107359,272.2161981,428.4810973,200.1230493,1652.680376,1004.384312,3,,A2,apple,l,899,5.8
male,65.7,6.36,22,320.5937812,227.3586742,32.64638983,435.4209009,71.32280634,50.60872254,1137.951275,432.6444267,2,H1,A1,apple,s,799,5.8
male,63.7,5.85,18,270.3439174,149.8061873,10.04018294,368.1024855,81.07156929,129.4282859,1008.792628,353.7683728,1,H2,A1,apple,s,849,6
female,63.8,6.72,19,181.4330445,346.369474,112.1867465,322.4920442,344.6383663,209.0712212,1516.190897,188.8974572,1,,S1,samsung,s,799,6.1
male,65.9,6.35,21,552.4530324,264.7240737,51.57154807,575.8092313,138.277951,0,1582.835836,935.8826197,3,A2,A2,apple,l,809.1,5.8
male,63.4,4.69,18,199.1720308,360.8863863,53.34433731,385.8753771,410.252702,112.9244661,1522.4553,387.2374408,2,,S1,samsung,s,749,5.8
male,70.4,8.09,20,229.3183167,361.9835388,115.4966033,261.3334307,237.6926369,135.6940617,1341.518588,166.624032,1,A1,A1,apple,s,764.1,6
male,64.7,5.53,19,41.33336415,396.3461063,157.5230445,241.7241836,259.2729421,305.0049341,1401.204575,133.1603174,1,,H1,huawei,s,749,5.9
male,79.8,10.45,20,171.2437852,271.0863259,159.9968362,214.8244155,142.813696,194.0253182,1153.990377,451.5580795,2,,A1,apple,s,799,5.8
male,69.4,7.58,18,23.69101373,318.2062313,285.6014943,268.1796712,85.99174709,390.320768,1371.990925,1084.954413,3,A2,A2,apple,l,809.1,5.8
male,71.7,7.8,20,118.7316209,418.8044251,103.2329488,285.7430679,320.7213001,171.5719981,1418.805361,742.5521393,3,S1,A1,apple,s,749,5.5
female,66.9,7.52,22,288.7543904,256.1947692,166.5987025,298.6829975,259.9030332,112.0391511,1382.173044,187.1432333,1,,H2,huawei,l,799,6.3
male,65.9,6.23,21,315.5952456,236.3166775,93.60160842,439.1062206,199.5316258,119.1495092,1403.300887,354.3042273,1,H2,S1,samsung,s,799,6.1
female,63.8,7.22,18,100.6210231,297.1983739,248.6837529,212.0840959,115.0480747,290.8386772,1264.473998,972.4350929,3,,A2,apple,l,899,5.8
female,59.8,6.11,19,288.717559,380.1800297,129.8120899,296.4867182,363.4391465,94.10501011,1552.740553,1031.903916,3,,A1,apple,s,749,5.5
male,70.6,6.24,19,0,515.2184119,265.6576453,209.8776303,107.5332467,286.5453295,1384.832264,730.212239,3,,A1,apple,s,749,5.5
female,67.1,7.79,20,45.51963041,104.527514,20.93305236,402.4730908,73.76021414,84.84791509,732.0614168,79.3712827,1,A1,A1,apple,s,764.1,6
male,68.7,7.9,20,191.4991355,293.2371144,39.34264504,332.6896775,294.4778382,114.251553,1265.497963665,597.2463797,2,H1,H2,huawei,l,749,6
female,54.6,5.19,18,324.5590624,159.5767925,13.16410184,449.527855,69.55244256,43.43517366,1059.815428,1020.834028,3,H1,S1,samsung,s,699,5.6
female,67.4,7.3,20,420.6670523,195.1372569,66.10903534,422.1169576,44.88073148,0,1148.911034,927.4196463,3,A1,A2,apple,l,899,5.8
female,61.8,5.21,19,87.69550304,388.782722,153.5957258,379.3735555,428.4344431,104.1128902,1541.99484,622.5191311,2,S2,S1,samsung,s,749,5.8
male,74.4,9.37,18,529.2426683,144.7111553,36.33275056,544.2255735,103.9375865,106.5690091,1465.018743179,778.2460136,3,,S2,samsung,l,799,5.9
male,70.3,8.02,18,147.0912285,269.3254035,224.9070643,267.9665835,140.7122826,225.3499736,1275.352536,683.9948599,2,,A1,apple,s,799,5.8
female,62.1,6.94,19,121.0304736,371.7226324,85.68992233,341.6111424,277.3942516,211.3065961,1408.755018,482.5141463,2,H1,A1,apple,s,799,5.8
female,60.8,5.85,20,479.1793404,259.3569973,93.83509303,493.6257643,113.8763626,26.81152201,1466.68508,900.9663349,3,S2,H2,huawei,l,699,5.7
male,69.8,7.93,19,333.2669823,179.7943104,51.80907416,434.1879251,81.31336449,167.1219032,1247.49356,57.71162895,1,A1,S1,samsung,s,799,6.1
female,59.4,6.4,21,82.81459618,289.0831819,185.9072655,206.1698845,135.922249,256.7019491874,1156.599126,305.939428,1,,S1,samsung,s,799,6.1
male,71.4,8.89,21,646.5155644,91.41424413,62.78712344,617.4793603,99.15363846,0,1517.3499307454,652.9319397,2,,H2,huawei,l,749,6
male,71.1,7.01,21,315.5373231,222.4644207,40.27693484,396.4174437,72.44708701,164.7219488,1211.865158,29.91640918,1,S2,S2,samsung,l,809.1,6.8
male,69.9,7.99,21,430.4500578,148.9025213,22.91051001,640.1835128,233.6467661,85.25644488,1561.349813,634.0757723,2,,S1,samsung,s,749,5.8
female,68,7.61,19,274.2554329,365.1613222,136.1305238,332.4783935,326.1902057,146.0946222,1580.3105,408.666139,2,A2,H1,huawei,s,699,5.7
female,60.2,5.93,21,133.7035286,364.2490534,129.0937342,262.2982867,312.12752,215.0083735,1416.480497,671.3788822,2,,A1,apple,s,799,5.8
female,60.4,5.55,22,328.5161213,195.6321196,60.72991876,440.9266619,118.5029037,44.68683134,1188.994557,873.9679459,3,H2,A1,apple,s,749,5.5
male,65.9,6.6,18,101.8570787,318.5292967,152.3084288,185.9910598,258.9275858,137.6979997,1155.311449,904.6623367,3,A2,A2,apple,l,809.1,5.8
female,60.8,6.2,20,197.9865037,457.1630934,101.880706,343.2843932,449.0387439,118.5405854,1667.894026,377.9568695,2,,H1,huawei,s,699,5.7
female,63.2,6.28,20,382.9143954,200.9552902,95.2329698,480.2789274,100.3829061,0,1259.764489,493.5572549,2,H2,S1,samsung,s,749,5.8
female,71.4,9.21,23,263.6473193,297.1378886,136.697263,255.7968152,321.8697564,151.8807941,1427.029837,1004.598951,3,,S1,samsung,s,699,5.6
male,71.6,8.83,19,453.0377228,218.4584889,20.24158206,607.1856405,179.5324416,0,1478.455876,185.1263744,1,S1,A2,apple,l,999,6.5
female,67.8,7.66,22,0,495.7889029,267.3474025,289.6245664,123.6085066,255.9712684,1432.340647,352.5631076,1,,A2,apple,l,999,6.5
female,63.5,6.49,20,0,443.2331436,329.7357574,247.9382285,79.76307603,344.431627,1445.101833,465.9808401,2,S1,A2,apple,l,899,6.1
female,58.6,6.07,18,742.5998037,213.9006479,46.03030546,530.3268771,247.2394608,56.45025781,1836.547353,975.5020676516,3,H2,A1,apple,s,749,5.5
male,71.6,8.26,21,625.7073761,203.957033,21.50816869,542.593774,172.5097537,99.78717347,1666.063279,816.3109871,3,,A1,apple,s,749,5.5
male,68.5,7.31,21,186.3159721,348.1931947,75.06391492,404.9049621,387.0399133,177.6943844,1579.212342,834.0030547,3,,A2,apple,l,899,5.8
female,65.1,6.7,21,159.8280726,261.4870432,75.60714996,425.9882888,163.5513765,46.12989544,1132.591826,1061.280958,3,,A1,apple,s,749,5.5
female,67.7,7.66,18,237.7146278,336.5696893,88.03758747,310.9685858,354.6796664272,161.4923544,1489.462511,1074.165908,3,,A2,apple,l,899,5.8
male,71.5,9.23,18,550.407335,150.2703557,43.05565793,437.8174602,115.0087503,0,1296.5595591908,743.4905149,3,,H2,huawei,l,699,5.7
female,56,5.16,19,33.88955018,340.3286741,315.8226887,261.7574767,76.09929572,323.1880208,1351.085706,1062.963788,3,,S1,samsung,s,699,5.6
male,61.9,4.72,21,146.7791707,351.5470943,77.3916316,205.5161035,296.9117593,93.79972916,1171.945489,838.8925663,3,S1,S1,samsung,s,629.1,5.6
female,70.6,7.98,18,0,417.0782374,291.9452734,262.95193,129.1211663,342.4148478,1443.511455,226.3986583,1,S1,A2,apple,l,999,6.5
female,59.7,4.85,21,326.2617399253,218.4266641,54.96924815,445.2860395,158.9939167,102.3102437,1306.247852,843.231939,3,,S1,samsung,s,699,5.6
male,65.8,6.28,20,184.8554816324,292.0221069,195.4495285,241.8335349,186.5256701,231.6124446,1332.298767,949.9226129,3,,H1,huawei,s,599,5.2
male,65.4,6.21,22,31.82012716,423.6895711,190.2823013,250.0631068,132.7516194,236.7100334,1265.316759,297.4757758,1,H1,H2,huawei,l,799,6.3
female,61.7,6.55,20,127.4417001,201.8599361,198.8197712,208.2322754,149.9050389,268.5843253,1154.843047,882.2525238,3,,S1,samsung,s,699,5.6
female,61.5,6.7,18,3.631195779,331.6717697,280.4197167,210.8779366,81.14657103,319.8698902,1227.61708,752.0356858,3,H1,H2,huawei,l,699,5.7
female,61.4,6.3,20,212.1389262,144.560776,20.35172009,354.122534,137.8446214,123.9006359,992.9192135,487.1648685,2,S2,S1,samsung,s,749,5.8
male,65.9,6.53,21,257.7616814,260.5707628,43.41810767,274.1754014,242.5600412,241.9956701,1320.481664,17.43880886,1,A1,A1,apple,s,764.1,6
male,74.1,8.21,20,141.3461706,520.3089006,177.6195284,357.7509949,400.4197477,84.34488521,1681.790227,551.2408223,2,A1,H2,huawei,l,749,6
male,72.4,8.36,22,136.1821481,279.9956639844,206.1996736,282.2547438,129.6218338,239.0799005,1273.333964,1086.97317,3,,H1,huawei,s,599,5.2
female,66.6,7.01,20,474.0070632,245.5339607,45.74959993,563.6912578,189.7868815,45.05133389,1563.8200969934,161.4477533,1,A2,S1,samsung,s,799,6.1
female,61.8,5.97,19,263.5664368,358.4140594,87.19295863,335.8604346,317.5787774,134.1532437,1496.765911,443.410043,2,,A2,apple,l,899,6.1
female,62.2,6.66,20,57.83203378,389.8717904,58.38987305,337.8712224,262.2715359,102.6864644,1208.92292,693.3237507,2,,H2,huawei,l,749,6
male,67.6,7.36,18,488.0309349,232.6924943,66.67228139,603.724044,183.0978559,0,1574.21761,1054.770897,3,S2,S1,samsung,s,699,5.6
male,69.1,8.33,21,118.8489158,297.0418404,112.4135702,341.2939062,327.2362286,135.0396669,1331.874128,417.8149173,2,,S2,samsung,l,849,6.3
male,67.5,7.42,19,322.3112564,155.2048256,44.91218136,613.8974861,98.34188967,29.16782501,1263.835464,669.1842151,2,,S1,samsung,s,749,5.8
male,73.9,8.7,20,38.3434293,358.6747996,176.2388861,249.2482577,147.285339,204.9923052,1174.7830169128,128.1953745,1,S2,H2,huawei,l,799,6.3
female,60,6.28,21,0,241.0292464,401.4837788,243.1128109,31.82819183,481.4297525,1398.883781,108.0915439,1,H1,A1,apple,s,849,6
male,69.8,8.03,22,567.7882662,194.8827914,65.13214194,516.7240719,124.7442986,5.351719102,1474.623289,322.3568766,1,H2,A2,apple,l,999,6.5
female,66.8,7.29,21,262.3030011,379.2623467,112.5795941,314.7026379,356.8893535,132.1095995,1557.846533,433.8146177,2,H1,H2,huawei,l,749,6
female,64,7.08,21,321.0861696,141.9872466,55.612384,376.6971449,175.08819,212.756263,1283.2273981236,223.8883236,1,S2,H1,huawei,s,749,5.9
female,73.7,9.54,19,242.853552,288.8691679,155.9645772,361.9503592,287.2186255,92.5275095,1429.383791,631.2342784,2,,A2,apple,l,899,6.1
female,63.3,5.74,19,262.0268561,169.4038737,155.3690211,355.2090196,204.8230634,139.7945116,1286.626345,951.7141395,3,H1,A1,apple,s,749,5.5
male,64.3,5.68,20,435.3826381,150.3902123,85.16477272,535.4497215,125.636138,37.32352639,1369.347009,629.7186479,2,,H1,huawei,s,699,5.7
male,66.5,6.53,20,253.5746459,291.6571645,117.7783008,245.539179,332.2309385,106.2246358,1347.004864,23.52793314,1,A1,A1,apple,s,764.1,6
female,67.9,7.09,20,165.0709858,128.9173356,41.62656799,371.5726557,25.85200041,111.4801015,844.519647,728.1135419,2,,S1,samsung,s,749,5.8
female,69.2,7.44,21,312.6730554,174.0215656,87.77292112,295.176054,83.17427534,49.75504879,1002.57292,83.76433059,1,,H1,huawei,s,749,5.9
female,62.4,6.83,21,301.1446561,233.9368532,45.59116782,547.7839888,35.14685081,161.7718353,1325.375352,232.081501,1,,S1,samsung,s,799,6.1
female,58.1,3.85,18,88.44434794,467.7445892,121.7520177,278.3818172,420.7355096,130.1153156,1507.173597,465.8609648,2,,A1,apple,s,799,5.8
male,73.9,9.03,21,364.7754227,253.1879719,68.55246508,529.2716581368,88.48378969,55.03157202,1359.3028795632,509.3447228,2,S2,H2,huawei,l,749,6
female,64.2,7.25,20,304.5185255,159.3875423,134.504598,294.1060892,225.091113,158.289261,1275.897129,883.2214161,3,,S1,samsung,s,699,5.6
male,69,7.51,19,438.8525745,165.2360364,0,446.4936911,126.9407513,9.603588782,1187.126642,863.9291935,3,S1,S1,samsung,s,629.1,5.6
female,60.1,5.61,20,191.5194852,91.83319871,76.03613432,408.5120395,8.329947212,0,776.2308049,84.07413719,1,S2,A1,apple,s,849,6
male,69.1,7.77,20,227.9937501,395.5761545,137.4872572,237.9151102,315.572783,87.88427699,1402.429332,387.1127345,2,,A2,apple,l,899,6.1
female,65.7,7.61,19,146.3558948,387.8104499,130.9973654,335.1630708,232.0586613,30.20549854,1262.590941,647.5497791,2,H1,S1,samsung,s,749,5.8
male,73,9.12,21,513.9644659,198.5076537,7.554459467,670.1596149,178.6810101634,52.61992346,1621.487128,58.26053686,1,H1,S2,samsung,l,899,6.8
female,64.9,6.31,22,441.3315261,204.5092628,57.35766736,620.4029397,104.9665099,111.5294037,1540.09731,61.55568664,1,,S1,samsung,s,799,6.1
male,70.2,7.17,19,460.200148,127.0259292,19.47554958,520.5078799,118.8649975,6.481282757,1252.555787,105.4171819,1,,S1,samsung,s,799,6.1
male,73.7,8.76,21,161.0414755,518.8953963,140.4396139,236.6589814,420.4249138,150.7221689,1628.18255,859.2678986,3,S1,A2,apple,l,899,5.8
female,61.4,6.42,19,253.1316589,392.115638,71.51245406,268.54346,424.1610312,30.67646037,1440.140703,512.3292985,2,S1,A1,apple,s,799,5.8
female,61.3,6.11,18,151.1794275,328.4337051,141.7443851,250.1735427,250.6529872,102.1472372,1224.331285,443.7631953,2,A1,A1,apple,s,719.1,5.8
male,67.4,6.78,20,425.0511476,206.112394,75.57971276,446.2078686,154.6903832,0,1307.6415060054,65.03797323,1,,H1,huawei,s,749,5.9
female,64.5,6.65,21,51.03391412,280.1322545,252.4401643,286.7738313,96.17678199,313.8241247,1280.381071,311.0900197,1,H1,H1,huawei,s,674.1,5.9
female,64.8,6.59,19,432.0924834,131.010469,77.00266978,446.1356449,83.71329048,30.18319466,1200.1377522905,461.5651247,2,H1,S1,samsung,s,749,5.8
female,64.5,7.38,20,201.966147611,120.8636012,146.6717187,212.9359598,107.2819178,98.08405527,887.8034004,1074.142242637,3,S2,S1,samsung,s,699,5.6
female,69.9,9.43,19,65.62261823,226.1295488,306.3930144,256.9512078,55.68308497,359.0801454,1269.85962,1058.518657,3,H1,S2,samsung,l,799,5.9
male,69.2,7.29,20,10.58293965,386.9528461,190.972948,220.5602482,92.68997996,252.465336,1154.224298,803.3706355,3,A2,A1,apple,s,749,5.5
female,65.7,7.61,20,67.202032,323.4896594,297.7207059,307.0326079,126.1974574,306.8377945,1428.480257,675.2887174,2,S1,H2,huawei,l,749,6
male,70.3,8.3,19,434.8234045,197.1735325,16.55203226,437.9125921,222.4620778,36.04771498,1344.971354,957.7670362,3,S2,A2,apple,l,899,5.8
female,63.9,6.72,20,226.1863628,189.5676264,72.37785723,434.0329926,107.2983312,112.5692161,1142.032386,835.1494335,3,,A2,apple,l,899,5.8
male,71.5,8.52,21,35.69476921,395.9145915,204.3838203,273.1224112,144.4731264,248.5029466,1302.091665,490.0637931,2,H2,S2,samsung,l,849,6.3
male,69.2,7.18,18,389.3287316,219.7806139,60.24017061,594.5684625,154.5950946,0,1418.513073,532.4252117,2,A2,H1,huawei,s,699,5.7
female,70.8,8.85,20,418.613,207.6070222,72.74975231,473.9389986,105.478022,73.57986764,1351.966663,354.7375636,1,A1,A2,apple,l,999,6.5
male,66.9,6.6,20,146.7729394,105.8599332,99.64352229,479.892101,9.586814743,0,841.7553107,524.817399,2,S1,S1,samsung,s,674.1,5.8
female,66.3,6.53,19,205.0772181,530.6629654,86.03195924,338.8737671,520.3739421,233.4950024,1914.514854,999.316307,3,A1,A1,apple,s,674.1,5.5
male,72.8,7.91,22,348.8452072,197.3732557,67.21447385,543.8331581,136.5574409,69.54605445,1363.36959,682.2891603,2,S1,H1,huawei,s,699,5.7
female,61.7,5.91,22,142.5096186,400.2018197,138.0406487,300.0720401,338.7577227,80.28573185,1399.867582,584.4778944,2,H2,S2,samsung,l,849,6.3
female,62,6.94,21,311.3791471,283.5662199,80.41976914,383.3495042,271.4003235,52.48633994,1382.601304,153.2879884,1,,A2,apple,l,999,6.5
female,66.7,8.2,24,231.7618586,281.7248093,89.9656315,269.6970256,257.2150851,127.4426639,1257.807074,62.41126229,1,,A1,apple,s,849,6
male,68.9,7.45,20,448.2598326,161.6550056,46.07038556,589.9519291,76.14329447,31.13296485,1353.213412,126.5018982,1,S1,H2,huawei,l,799,6.3
female,61,6.25,21,417.0472209,115.017322,22.70593562,509.1767515,50.04235419,91.58959222,1205.579176,295.8981491,1,,A1,apple,s,849,6
male,73.6,8.27,19,181.8975699,361.306545,116.5667405,224.3446729,157.3947281,138.9605257,1180.470782,498.3997808,2,H1,A2,apple,l,899,6.1
male,64.6,5.04,20,417.5771371,129.3668065,70.61092017,546.7377572,113.5933463,12.08004153,1289.966009,96.83717612,1,H1,S1,samsung,s,799,6.1
male,68,7.02,18,214.6461708,122.5449596,33.12273988,578.5200625,128.9548713,71.58786471,1149.3766687368,897.7384795,3,H2,S1,samsung,s,699,5.6
